streams,time(ms),damping_factor,threshold,epochs,K,steps,percent_IC_CU,percent_LT_CU,time_cu_lt,time_cu_ic,l,eps,percent_LT_RIMR,percent_IC_RIMR,percent_LT_over,percent_IC_over,speedup_LT,speedup_IC,rimr_dist,ic_dist,lt_dist,percent_LT_RAND,percent_IC_RAND,LT_threshold,IC_threshold,dir
10,143.791,0.3,0.5,50,50,200,0.6867469879518072,0.872835881340488,28508.528754,2118.457844,1.0,0.5,0.8736458438797206,0.6688265667712868,0.0,0.02,198.2636517862732,14.732895967063309,4.6877710320902,7.094827586206897,4.13488759367194,0.877290675306267,0.667611622962438,0.1,0.5,csr
10,279.383,0.3,0.5,100,100,200,0.6875569504910398,0.8723296547534677,48813.83965,4327.461221,1.0,0.5,0.8747595423711654,0.6684215855016705,0.03,0.01,174.72014993754095,15.489350536718412,5.778091106290672,7.885656970912739,4.573,0.8828591677634909,0.6753062670851473,0.1,0.5,csr
10,404.353,0.3,0.5,150,150,200,0.6919104991394148,0.8761769768148223,53891.211497,6786.22093,1.0,0.5,0.8776956565758833,0.6707502278019641,0.0066666666666666,0.0,133.2776348809085,16.782912282090155,5.948740828871704,8.164429530201343,4.839070886544512,0.8879214336336945,0.6856332894603625,0.1,0.5,csr
10,537.922,0.3,0.5,200,200,200,0.7164118659511998,0.8777969018932874,74375.928867,10117.244111,1.0,0.5,0.8739495798319328,0.6671053963754177,0.015,0.005,138.26526683608404,18.808013264004817,6.0545358927162765,7.882877858337981,4.890139363660269,0.8900475852991799,0.6801660423205427,0.1,0.5,csr
10,677.978,0.3,0.5,250,250,200,0.7179305457122608,0.8792143363369445,97733.113179,13069.509252,1.0,0.5,0.8798218082413688,0.6732813607370659,0.036,0.012,144.15381203962372,19.27718783205355,5.998389694041868,7.775094860296654,5.032308317529125,0.8984509466437177,0.6923154804090311,0.1,0.5,csr
10,793.539,0.3,0.5,300,300,200,0.7331173433228713,0.8840741115723397,121744.439273,16305.780596,1.0,0.5,0.8773919206236711,0.6712564543889845,0.0466666666666666,0.0233333333333333,153.4196041694233,20.54817796730848,6.195489432046286,8.077576074180488,5.252864633909497,0.9000708717221828,0.69950389794472,0.1,0.5,csr
10,922.167,0.3,0.5,350,350,200,0.7373696466538423,0.8845803381593601,100552.990991,19982.256942,1.0,0.5,0.8787081097499241,0.6859370254125746,0.0314285714285714,0.0257142857142857,109.0398929814231,21.66880504507318,6.221232431693055,7.950957140437066,5.288136808518266,0.9063480814012352,0.6983901994532753,0.1,0.5,csr
