streams,blocks,time(ms),damping_factor,threshold,epochs,K,steps,percent_IC_CU,percent_LT_CU,time_cu_lt,time_cu_ic,l,eps,percent_LT_RIMR,percent_IC_RIMR,percent_LT_over,percent_IC_over,speedup_LT,speedup_IC,rimr_dist,ic_dist,lt_dist,percent_LT_RAND,percent_IC_RAND,LT_threshold,IC_threshold,dir
10,17,21817.5,0.3,0.5,1375,50,200,0.3641278486103478,0.0004021748140325,75267.484345,56675.460676,1.0,0.5,0.6389391181012437,0.249603197750277,0.0,0.02,3.4498675075054432,2.597706459310187,8.979218620116376,10.90475467112259,3.280239520958084,0.6512868059030666,0.2500944036300114,0.1,0.5,csr
10,18,18145.6,0.3,0.5,1375,50,200,0.3633173589087861,0.0003070036748339,76332.498613,56769.158021,1.0,0.5,0.6919740029288151,0.2659542134719352,0.0,0.02,4.206667104587338,3.128535734337801,9.791415662650602,10.947675287785918,3.004524886877828,0.6451835728473669,0.2545490269518526,0.1,0.5,csr
10,19,17888.1,0.3,0.5,1375,50,200,0.3776145200458049,0.000316213785079,74901.491827,56185.134727,1.0,0.5,0.7116314482284353,0.25645858980932,0.0,0.03,4.187224569797799,3.140922441567299,10.376146788990823,10.7375,3.039680098431252,0.6441489704631764,0.2244319664506384,0.1,0.5,csr
10,20,17867.7,0.3,0.5,1375,50,200,0.3809731402484888,0.0003070036748339,75064.708468,56521.44498,1.0,0.5,0.6550967215077564,0.2402887062558139,0.0,0.01,4.201139960263492,3.1633307577360266,9.35276073619632,10.95967389721939,3.0389805097451275,0.6384479122215093,0.2168459056454905,0.1,0.5,csr
10,21,19810.9,0.3,0.5,1375,50,200,0.3649321982384129,0.0003070036748339,75545.249222,55379.487225,1.0,0.5,0.6592504812282604,0.2474879424306709,0.0,0.04,3.813317376898576,2.795404914718665,10.782544378698224,10.886932766732432,2.7668119551681194,0.6478944152961511,0.2338324189740551,0.1,0.5,csr
10,23,17508.8,0.3,0.5,1375,50,200,0.3720669636415548,0.0003070036748339,75876.522049,57556.276164,1.0,0.5,0.6651203914910861,0.2830236177927049,0.0,0.03,4.333622067131957,3.287277035776296,9.86909090909091,10.94159456118665,2.9873226682764864,0.6501908027839093,0.2514789902035127,0.1,0.5,csr
10,24,18368.0,0.3,0.5,1375,50,200,0.3775039987228647,0.0003070036748339,76366.301294,56534.39747,1.0,0.5,0.6789294167851189,0.2517245931433799,0.0,0.01,4.157573023410279,3.0778744267203835,9.581476323119777,10.949992282759686,3.016330451488953,0.6444958846157388,0.2404483481667275,0.1,0.5,csr
10,25,16937.8,0.3,0.5,1375,50,200,0.3613095548753718,0.0003070036748339,75545.379845,56141.725376,1.0,0.5,0.6567668214988533,0.2306273006087882,0.0,0.01,4.4601648292576375,3.314581904143396,9.91514360313316,11.112003441847124,2.999375195251484,0.6369804346558028,0.2432482216812135,0.1,0.5,csr
10,26,18124.5,0.3,0.5,1375,50,200,0.3578250631660061,0.0003499841893107,75145.868168,56723.388504,1.0,0.5,0.6882439082795822,0.2787286363817775,0.0,0.05,4.146093308394715,3.1296525975337253,9.350609756097562,10.596452328159645,3.439819004524887,0.6426293022727482,0.2677655351534558,0.1,0.5,csr
10,27,16515.9,0.3,0.5,1375,50,200,0.3726686908442294,0.0003070036748339,75344.712395,56478.306068,1.0,0.5,0.6787912651314436,0.291785502672467,0.0,0.04,4.561950144709037,3.419632358394032,9.884514435695538,11.046069636612437,2.755386565272497,0.642392909443126,0.2449213917090587,0.1,0.5,csr
10,28,17579.8,0.3,0.5,1375,50,200,0.3769329718876735,0.0003070036748339,75512.244425,57205.973714,1.0,0.5,0.7008034286170406,0.267378710523165,0.0,0.02,4.295398379105564,3.254074205281061,9.968267581475128,10.815568332596197,2.9913553565915407,0.6390404293139389,0.2648551403160296,0.1,0.5,csr
10,29,15903.4,0.3,0.5,1375,50,200,0.3694482222952209,0.0003070036748339,75437.82483,56329.052015,1.0,0.5,0.6727954833619358,0.2282388120185798,0.0,0.03,4.743502950941308,3.5419502757272032,9.411764705882351,10.682879105520614,3.0123979437556696,0.6449195496870097,0.26585290225924,0.1,0.5,csr
10,30,16777.2,0.3,0.5,1375,50,200,0.3763527349422372,0.0003070036748339,74585.761452,55820.944453,1.0,0.5,0.6693048515790734,0.2569068151745776,0.0,0.02,4.445662056362206,3.327190738204229,9.515575333757152,10.681117253418678,3.0273848931688234,0.6463379066647428,0.242069327569851,0.1,0.5,csr
10,31,15727.3,0.3,0.5,1375,50,200,0.3623073168185823,0.0003929647037875,74774.11142,55670.184526,1.0,0.5,0.696354945368696,0.2706083891824185,0.0,0.03,4.754415024829437,3.5397165772891723,9.379421221864952,11.096508030057462,3.2166367444643926,0.6425986019052649,0.2382809022223996,0.1,0.5,csr
10,32,15811.0,0.3,0.5,1375,50,200,0.3659975009900869,0.0007275987093565,57900.375179,56619.150817,1.0,0.5,0.6853150932216658,0.2468340246032745,0.0,0.02,3.6620311921447097,3.5809974585415216,9.594716981132075,10.840647324682898,3.2772699573430835,0.640188623057818,0.2655244083271676,0.1,0.5,csr
10,33,16733.0,0.3,0.5,1375,50,200,0.3638975958542224,0.0003070036748339,74965.525554,57067.805423,1.0,0.5,0.6687399648173789,0.2467050830598442,0.0,0.02,4.4801007323253454,3.410494557042969,9.620184899845915,10.856686046511628,3.0247416222987784,0.6427551737794301,0.2601426339073279,0.1,0.5,csr
10,34,16113.7,0.3,0.5,1375,50,200,0.3658132987851865,0.0003070036748339,74097.440894,56182.313764,1.0,0.5,0.6685281322817435,0.2569774260197894,0.0,0.01,4.598412586432663,3.4866178322793644,9.980876494023905,10.98050625545534,3.009867406722171,0.6397066272883286,0.2395611075464573,0.1,0.5,csr
10,35,15715.4,0.3,0.5,1375,50,200,0.3761838829210785,0.0003070036748339,75934.645492,56137.984906,1.0,0.5,0.6701521817216152,0.2856669194330256,0.0,0.01,4.83186209017906,3.572163922394594,10.21041948579161,10.906011092789688,3.072661217075386,0.6391632307838725,0.2260652260007552,0.1,0.5,csr
10,36,14941.2,0.3,0.5,1375,50,200,0.3777741619567186,0.0003684044098007,75369.945864,55879.872684,1.0,0.5,0.711981432417746,0.2149977435229899,0.0,0.03,5.044437251626375,3.739985589109308,10.17948717948718,10.910805148159234,3.2351885098743267,0.6398048684642755,0.2267007236076615,0.1,0.5,csr
10,37,15626.1,0.3,0.5,1375,50,200,0.3788026242674124,0.0003070036748339,72655.099452,56825.327453,1.0,0.5,0.6714999278541364,0.2391865630631598,0.0,0.02,4.649599033156066,3.636564942820025,8.75,10.714197435501314,2.973373676248109,0.6431205081524826,0.2520837874429357,0.1,0.5,csr
10,38,15185.1,0.3,0.5,1375,50,200,0.3686991333286259,0.0003070036748339,76053.129433,55833.456394,1.0,0.5,0.6671957363329639,0.2296602390330612,0.0,0.02,5.008404912249508,3.6768579985643823,9.708303249097472,10.805765870704718,3.002508623392913,0.6424143997003644,0.2404575582769725,0.1,0.5,csr
10,39,15524.7,0.3,0.5,1375,50,200,0.3670443835212707,0.0003929647037875,76049.911678,56382.155927,1.0,0.5,0.726840410279711,0.2651130234028901,0.0,0.03,4.898639695324225,3.6317710440137327,9.729772191673211,10.677405436502228,3.1053279950723747,0.6413951474999156,0.2319811868148061,0.1,0.5,csr
10,40,15398.3,0.3,0.5,1375,50,200,0.3785109707763202,0.0003070036748339,67032.805045,35999.66629,1.0,0.5,0.6744041826180659,0.1947447110941918,0.0,0.02,4.353260103063326,2.337898747913731,8.64950980392157,10.699726609963548,2.970632758098698,0.6502736937761145,0.2410562154428988,0.1,0.5,csr
