Seed_Set
3
1504
2808
3258
181
2238
3573
1049
3918
650
3694
3613
359
207
315
3737
3741
1416
2555
559
3836
3094
3691
1885
3839
2395
1854
1167
3817
3804
1852
473
1242
436
2036
3652
3536
2489
1227
1623
1983
2105
2110
1317
1373
1452
3571
1266
3420
2607
1840
2315
532
2340
199
2650
1106
1611
416
2913
2270
522
3028
3479
539
2280
3507
3630
594
2134
240
2066
2403
1410
1437
2856
2487
1610
578
540
134
3810
2273
634
3215
1962
3855
2396
1500
141
1716
2542
881
2473
3704
345
1253
3469
303
